Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Brazil,Currency,1993-05-11T00:00:00,0.01,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-05-12T00:00:00,0.01,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-05-13T00:00:00,0.01,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-05-14T00:00:00,0.01,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-05-17T00:00:00,0.01,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-05-18T00:00:00,0.01,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-05-19T00:00:00,0.01,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-05-20T00:00:00,0.01,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-05-21T00:00:00,0.01,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-05-24T00:00:00,0.01,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-05-25T00:00:00,0.01,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-05-26T00:00:00,0.01,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-05-27T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-05-28T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-01T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-02T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-04T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-07T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-08T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-10T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-11T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-14T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-15T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-16T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-17T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-18T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-21T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-22T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-23T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-24T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-25T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-28T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-06-30T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-01T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-02T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-06T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-07T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-08T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-09T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-12T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-13T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-14T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-15T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-16T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-19T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-20T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-21T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-22T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-23T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-26T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-27T00:00:00,0.02,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-28T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-29T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-07-30T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-02T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-03T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-04T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-05T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
